analysis_level,location,sex,category,year,benchmark_rate,benchmark_lower,benchmark_upper,prev_group,next_group,prev_rate,next_rate,equivalent_age,lower_bound,upper_bound,equivalent_age_numeric,lower_bound_numeric,upper_bound_numeric
system,Global,Male,Cardiovascular diseases,2019,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11998.345924937485,13000.85189101367,61.08,59.61,62.60,61.076220276897836,59.606711852742784,62.59684081201452
system,Global,Male,Cardiovascular diseases,2020,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11915.243129003646,12988.238893186328,61.20,59.82,62.62,61.19568210479302,59.822712134555715,62.61640640723574
system,Global,Male,Cardiovascular diseases,2021,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11870.007340649692,12917.490083166656,61.51,60.11,62.97,61.51380044382277,60.10738971969497,62.969128628924345
system,Global,Male,Diabetes and kidney diseases,1990,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7728.270080041911,8507.167813818476,53.85,52.73,55.49,53.85059141380393,52.73207685604407,55.48812965746892
system,Global,Male,Diabetes and kidney diseases,1991,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7676.018249452042,8485.227191305652,54.10,53.03,55.68,54.104129753444596,53.02751231983143,55.680329373831206
system,Global,Male,Diabetes and kidney diseases,1992,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7696.93614160138,8443.536186396406,54.14,52.97,55.85,54.140491634981956,52.97359048046295,55.848869280891805
system,Global,Male,Diabetes and kidney diseases,1993,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7640.260236254769,8396.758005100874,54.49,53.34,56.17,54.487080272773035,53.33544640138156,56.17310616668758
system,Global,Male,Diabetes and kidney diseases,1994,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7656.1575859702225,8357.23450746932,54.57,53.33,56.39,54.570308440425556,53.327636734199125,56.38961640485803
system,Global,Male,Diabetes and kidney diseases,1995,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7548.952247229136,8332.52492221312,54.98,53.87,56.61,54.98378273906746,53.87194144846469,56.61155112314132
system,Global,Male,Diabetes and kidney diseases,1996,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7522.876193485711,8304.053267316976,55.16,54.04,56.79,55.15983529705126,54.04458437197939,56.792595486373735
system,Global,Male,Diabetes and kidney diseases,1997,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7494.749573772892,8258.215015221409,55.42,54.28,57.09,55.417343926862316,54.276220299075945,57.08798251469828
system,Global,Male,Diabetes and kidney diseases,1998,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7483.673394500248,8256.293409523914,55.45,54.32,57.10,55.44853205231158,54.32092930154855,57.099375678106135
system,Global,Male,Diabetes and kidney diseases,1999,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7448.381983481088,8208.08616067732,55.74,54.59,57.42,55.73943177678299,54.592658492673195,57.41834162781262
system,Global,Male,Diabetes and kidney diseases,2000,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7397.045684456968,8183.425648601025,55.94,54.83,57.56,55.938990790100455,54.83111864945718,57.560948221774616
system,Global,Male,Diabetes and kidney diseases,2001,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7418.515348866957,8183.593512924856,55.91,54.77,57.58,55.9083524464655,54.76963421457341,57.575469463893
system,Global,Male,Diabetes and kidney diseases,2002,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7432.806608316648,8157.826771429127,56.03,54.82,57.78,56.02573468364597,54.824101269072784,57.7849613808561
system,Global,Male,Diabetes and kidney diseases,2003,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7370.764970594192,8090.21643356949,56.49,55.28,58.26,56.488067884723606,55.27713358398236,58.260911353118786
system,Global,Male,Diabetes and kidney diseases,2004,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7337.13827606977,8099.901581127104,56.45,55.31,58.13,56.45364958656947,55.31147553538098,58.12582602519251
system,Global,Male,Diabetes and kidney diseases,2005,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7282.405594150709,8030.778934591312,56.90,55.74,58.61,56.90496345801565,55.740827314787545,58.60929304598866
system,Global,Male,Diabetes and kidney diseases,2006,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7266.321877748899,8088.0801775344835,56.56,55.50,58.12,56.564800222647065,55.50462418978853,58.11692914826414
system,Global,Male,Diabetes and kidney diseases,2007,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7203.237958612704,8046.357985855379,56.82,55.79,58.34,56.8232540256499,55.789939164082156,58.336057405655474
system,Global,Male,Diabetes and kidney diseases,2008,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7956.392076211814,8675.566236003566,57.42,56.21,59.19,57.41827347856302,56.20687225902042,59.19180052983034
system,Global,Male,Diabetes and kidney diseases,2009,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7919.994887266849,8632.911507626637,57.68,56.46,59.47,57.67721442935348,56.45518028208449,59.46630839986495
system,Global,Male,Diabetes and kidney diseases,2010,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7903.7701941746,8682.278499879236,57.72,56.61,59.36,57.72436078531545,56.60528672040009,59.36271816392898
system,Global,Male,Diabetes and kidney diseases,2011,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7889.149653158816,8611.629400383012,57.88,56.68,59.65,57.88171826991857,56.67585961771069,59.64713083942458
system,Global,Male,Diabetes and kidney diseases,2012,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7860.95499402958,8601.270635128552,58.05,56.87,59.77,58.05089889397041,56.87409212957195,59.77377864438297
system,Global,Male,Diabetes and kidney diseases,2013,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7797.773447157725,8570.462244832366,58.42,57.29,60.07,58.41571176658859,57.28820939194941,60.066408438782595
system,Global,Male,Diabetes and kidney diseases,2014,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7715.701928440782,8511.742520571643,58.89,57.80,60.49,58.88968028921396,57.795253116972425,60.49195389130364
system,Global,Male,Diabetes and kidney diseases,2015,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7714.972709604264,8541.74679323214,58.82,57.77,60.37,58.82384564345534,57.7701013722121,60.366558280704865
system,Global,Male,Diabetes and kidney diseases,2016,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7736.522515467171,8453.044891975951,58.95,57.74,60.73,58.95410405471796,57.738219550900816,60.73419476615924
system,Global,Male,Diabetes and kidney diseases,2017,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7693.780123086266,8410.23949387707,59.25,58.04,61.03,59.25256491705195,58.03657348787482,61.03281217036833
system,Global,Male,Diabetes and kidney diseases,2018,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7693.863214765059,8433.270158126677,59.18,58.00,60.91,59.18209444640477,58.00384143964449,60.90709153821504
system,Global,Male,Diabetes and kidney diseases,2019,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7594.487271032141,8383.66471536783,59.67,58.57,61.29,59.674095057523516,58.5701501076414,61.29030296629969
system,Global,Male,Diabetes and kidney diseases,2020,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7544.029160343196,8362.718909014851,59.89,58.82,61.44,59.88586251468917,58.821712810055864,61.44380901277664
system,Global,Male,Diabetes and kidney diseases,2021,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7576.921575145269,8304.301790707968,60.02,58.82,61.78,60.02202883142892,58.824294227716486,61.77554755475082
system,Japan,Both,Cardiovascular diseases,1990,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12122.864733026836,13191.067474659809,65.24,63.86,66.67,65.2426813480078,63.86355086556534,66.66978043620338
system,Japan,Both,Cardiovascular diseases,1991,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12082.187326943516,13144.67598685714,65.45,64.06,66.89,65.45154567287219,64.06499820371198,66.88631972374664
system,Japan,Both,Cardiovascular diseases,1992,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12045.169346096876,13135.232436693275,65.53,64.18,66.93,65.53403218039989,64.18255906373044,66.93251193055673
system,Japan,Both,Cardiovascular diseases,1993,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12011.990229900146,13107.821711612673,65.67,64.32,67.06,65.66681710543483,64.32245806209689,67.05793534216419
system,Japan,Both,Cardiovascular diseases,1994,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,12059.147678235242,13038.505972931076,65.86,64.36,67.42,65.86214769469711,64.35790663155056,67.4187089316302
system,Japan,Both,Cardiovascular diseases,1995,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,11964.146390184647,12999.74447791058,66.11,64.69,67.58,66.1110860196197,64.68853514793007,67.58311573525961
system,Japan,Both,Cardiovascular diseases,1996,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,11918.161271648562,12895.069468176547,66.59,65.09,68.15,66.59342897216327,65.08541525331998,68.15389408445364
system,Japan,Both,Cardiovascular diseases,1997,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,11923.147444564229,12894.472994400285,66.59,65.08,68.16,66.59416263604953,65.07748168117986,68.16359644621723
system,Japan,Both,Cardiovascular diseases,1998,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,11876.43061917213,12869.127219368022,66.73,65.25,68.27,66.73056085266224,65.2465314300532,68.26620745232985
system,Japan,Both,Cardiovascular diseases,1999,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,11817.613877246824,12920.738182044788,66.52,65.19,67.91,66.5236020667662,65.18813066430765,67.90552353469327
system,Japan,Both,Cardiovascular diseases,2000,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,11909.014292423828,12873.308675580354,66.70,65.17,68.28,66.70094339278472,65.17320353642228,68.28182075266558
system,Japan,Both,Cardiovascular diseases,2001,12815.632954263645,12520.994761780714,13120.519185982132,60 to 64,65 to 69,11796.643909675127,12886.80802108102,66.67,65.32,68.07,66.67355801721638,65.32221013573567,68.07190817628235
system,Japan,Both,Cardiovascular diseases,2002,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12795.074699395658,13829.842953891695,67.10,65.68,68.57,67.09933748343488,65.6756457959351,68.57254769448342
system,Japan,Both,Cardiovascular diseases,2003,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12802.15353702795,13784.489562321474,67.07,65.57,68.62,67.06860899370797,65.56892769883287,68.62045186553681
system,Japan,Both,Cardiovascular diseases,2004,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12802.856438607094,13780.658869502,67.07,65.56,68.62,67.0653328077987,65.55869822000537,68.62437082041362
system,Japan,Both,Cardiovascular diseases,2005,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12683.180190611758,13764.00580081767,67.61,66.25,69.02,67.6127388285454,66.24971509140987,69.02317095024726
system,Japan,Both,Cardiovascular diseases,2006,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12707.724861702727,13682.178632412508,67.55,66.04,69.12,67.55368502747092,66.04187296752927,69.11808059390405
system,Japan,Both,Cardiovascular diseases,2007,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12672.822938925225,13594.88487281402,67.77,66.18,69.43,67.77440576435099,66.17669208778538,69.42769075808579
system,Japan,Both,Cardiovascular diseases,2008,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12663.617576814033,13615.751358570156,67.80,66.25,69.40,67.7982879105982,66.25103584303949,69.3993561510095
system,Japan,Both,Cardiovascular diseases,2009,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12687.328676170077,13652.131838266616,67.66,66.14,69.24,67.66492463506628,66.13799041647047,69.24496833566923
system,Japan,Both,Cardiovascular diseases,2010,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12619.497315076313,13637.194842867782,67.96,66.52,69.46,67.96362442587913,66.51605191815017,69.46154607446624
system,Japan,Both,Cardiovascular diseases,2011,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12501.093811602945,13578.666943078224,68.46,67.09,69.87,68.45947933125463,67.09234152929614,69.87416861225533
system,Japan,Both,Cardiovascular diseases,2012,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12522.330584667754,13522.438425019274,68.47,66.99,69.99,68.46635371587928,66.99332160576517,69.99062049700623
system,Japan,Both,Cardiovascular diseases,2013,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12514.692888333246,13446.116550683326,68.62,67.03,70.25,68.61548432842632,67.03382925355132,70.25215217380415
system,Japan,Both,Cardiovascular diseases,2014,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12450.816034335705,13452.262174981954,68.82,67.35,70.34,68.82145052599893,67.3503869284459,70.34368032620435
system,Japan,Both,Cardiovascular diseases,2015,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12430.21005445686,13438.783880518682,68.91,67.45,70.42,68.91073221338563,67.45006475965344,70.42220427343787
system,Japan,Both,Cardiovascular diseases,2016,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12385.646806980329,13422.752101489348,69.07,67.65,70.54,69.07301105085419,67.65252754718826,70.5429014917415
system,Japan,Both,Cardiovascular diseases,2017,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12387.629321532128,13382.020908104903,69.15,67.67,70.69,69.15208796268408,67.67058813675324,70.6851169818117
system,Japan,Both,Cardiovascular diseases,2018,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12295.66700941457,13361.156516972256,69.44,68.06,70.87,69.44003315453072,68.0573907615601,70.8707663037353
system,Japan,Both,Cardiovascular diseases,2019,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12281.73885028285,13333.169438076802,69.54,68.14,70.99,69.53889372336494,68.13776370154808,70.98875753395743
system,Japan,Both,Cardiovascular diseases,2020,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12313.031921048689,13349.21427938142,69.43,68.00,70.90,69.4252537652912,68.0035050252479,70.89645344972254
system,Japan,Both,Cardiovascular diseases,2021,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12288.15371107011,13240.717026764529,69.77,68.22,71.37,69.76873586512725,68.22218149111097,71.36908214497652
system,Japan,Both,Diabetes and kidney diseases,1990,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7518.997340162958,8261.830891772746,65.35,64.18,67.07,65.34904791572993,64.17623005855685,67.06608778852383
system,Japan,Both,Diabetes and kidney diseases,1991,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7461.020381463097,8253.122138745031,65.51,64.41,67.12,65.50670848248562,64.40683912071981,67.1169496102668
system,Japan,Both,Diabetes and kidney diseases,1992,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7427.562139610274,8177.375606157415,65.93,64.77,67.63,65.92759171701444,64.76569146701343,67.62864789147423
system,Japan,Both,Diabetes and kidney diseases,1993,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7419.091504313209,8158.512787264031,66.04,64.86,67.77,66.04007080385924,64.8618406469472,67.76503444281896
system,Japan,Both,Diabetes and kidney diseases,1994,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7388.034193762544,8137.873787558648,66.19,65.03,67.89,66.19103087614445,65.02917111114496,67.89202777937005
system,Japan,Both,Diabetes and kidney diseases,1995,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7367.748298996346,8091.76709377637,66.48,65.28,68.24,66.48058860760887,65.27729325047666,68.24224843765602
system,Japan,Both,Diabetes and kidney diseases,1996,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7328.293371819769,8084.818605544097,66.55,65.40,68.23,66.54883042370923,65.39723836121271,68.23479510817062
system,Japan,Both,Diabetes and kidney diseases,1997,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7288.716483543613,8043.498535224655,66.82,65.67,68.51,66.82151030584866,65.66725862180967,68.51136875455235
system,Japan,Both,Diabetes and kidney diseases,1998,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,8001.486620700108,8743.596413520349,67.10,65.93,68.82,67.10151968859077,65.927558015178,68.82023414203562
system,Japan,Both,Diabetes and kidney diseases,1999,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7996.705302559464,8701.006961818091,67.14,65.90,68.95,67.14091312219108,65.90393115177754,68.9518911458773
system,Japan,Both,Diabetes and kidney diseases,2000,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7948.8893616634605,8706.413429262806,67.45,66.30,69.13,67.44661953952524,66.29654590952667,69.13036119410421
system,Japan,Both,Diabetes and kidney diseases,2001,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7858.84540201658,8632.214248134105,68.02,66.89,69.67,68.0196232398597,66.89311231482192,69.66886840064716
system,Japan,Both,Diabetes and kidney diseases,2002,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7878.433474287069,8608.958386569408,67.95,66.75,69.69,67.94535377989348,66.75277507437968,69.69132411645356
system,Japan,Both,Diabetes and kidney diseases,2003,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7881.676436557806,8600.586291865398,67.94,66.73,69.71,67.93807265375467,66.72622606714403,69.712251735522
system,Japan,Both,Diabetes and kidney diseases,2004,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7807.162756679461,8577.562629187561,68.36,67.23,70.01,68.35898007324695,67.2281277907836,70.0145811091229
system,Japan,Both,Diabetes and kidney diseases,2005,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7790.935152430794,8551.544905294892,68.48,67.34,70.16,68.48314703061058,67.33773908526845,70.1600579854863
system,Japan,Both,Diabetes and kidney diseases,2006,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7787.601476748905,8520.405867363668,68.56,67.37,70.30,68.56216923572595,67.37330019319144,70.3027085164651
system,Japan,Both,Diabetes and kidney diseases,2007,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7751.447728604792,8521.934962622792,68.72,67.59,70.38,68.72038309918692,67.58965903813791,70.37579641513723
system,Japan,Both,Diabetes and kidney diseases,2008,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7695.241470456067,8474.721055898613,69.06,67.94,70.70,69.0610732292307,67.94339359976274,70.6973891132945
system,Japan,Both,Diabetes and kidney diseases,2009,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7658.027019523261,8428.443121557963,69.33,68.20,70.98,69.32684228200459,68.19601382198881,70.98240844111592
system,Japan,Both,Diabetes and kidney diseases,2010,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7658.521637384865,8459.703519384919,69.23,68.15,70.83,69.23440358782771,68.14699949918258,70.82639518875989
system,Japan,Both,Diabetes and kidney diseases,2011,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7627.05049945301,8325.836610775694,69.79,68.54,71.61,69.78700353333645,68.54025801261308,71.61227568213296
system,Japan,Both,Diabetes and kidney diseases,2012,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7559.562452665095,8337.856538298132,69.94,68.82,71.57,69.93585630087864,68.81647421855605,71.57466462604494
system,Japan,Both,Diabetes and kidney diseases,2013,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7568.165551390967,8260.009406257575,70.24,68.98,72.08,70.24053481987671,68.98127892260024,72.0841225282752
system,Japan,Both,Diabetes and kidney diseases,2014,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7557.182959690412,8261.467200822884,70.26,69.02,72.07,70.26126431058923,69.02425174754454,72.07228712278814
system,Japan,Both,Diabetes and kidney diseases,2015,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7469.275781437606,8173.717497731941,70.88,69.65,72.70,70.88448453304892,69.64774849927427,72.69510249825498
system,Japan,Both,Diabetes and kidney diseases,2016,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7447.17294233544,8236.083689354893,70.61,69.50,72.23,70.60865555152643,69.50433740460457,72.22540983175638
system,Japan,Both,Diabetes and kidney diseases,2017,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7449.970502467669,8206.612218717813,70.74,69.59,72.43,70.74406972994984,69.59265495129755,72.42977486564374
system,Japan,Both,Diabetes and kidney diseases,2018,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7393.195483580702,8168.557047588165,71.02,69.90,72.66,71.01979487421987,69.89617913844312,72.66480139268953
system,Japan,Both,Diabetes and kidney diseases,2019,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7360.649416624888,8127.656853580214,71.28,70.14,72.94,71.27574051753867,70.1398865319586,72.93866419403673
system,Japan,Both,Diabetes and kidney diseases,2020,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7341.391717239832,8103.787731095302,71.43,70.29,73.10,71.42789995096776,70.28517564705972,73.10088197577267
system,Japan,Both,Diabetes and kidney diseases,2021,8016.5543717135615,7842.31268086651,8271.649337106184,65 to 69,70 to 74,7316.5074086151235,8100.522987260085,71.46,70.35,73.09,71.46449651107923,70.35328331842686,73.09134534126134
system,Japan,Female,Cardiovascular diseases,1990,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12519.777556014797,13560.009160657624,68.42,67.01,69.89,68.42206503305786,67.00585064787728,69.88753786794243
system,Japan,Female,Cardiovascular diseases,1991,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12468.603010716912,13471.778741320772,68.73,67.26,70.25,68.72965679371967,67.26112947844275,70.24926209525024
system,Japan,Female,Cardiovascular diseases,1992,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12431.66349724986,13484.695607432464,68.82,67.42,70.27,68.82316119945858,67.42416211085606,70.27081995919772
system,Japan,Female,Cardiovascular diseases,1993,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12457.076679811322,13474.43101813851,68.76,67.31,70.26,68.76219956481381,67.31413873987351,70.26062651515151
system,Japan,Female,Cardiovascular diseases,1994,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12307.036797184624,13318.867636077272,69.51,68.06,71.02,69.51324696544944,68.05728129827634,71.0198537024617
system,Japan,Female,Cardiovascular diseases,1995,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12425.26964998079,13350.84471449266,69.11,67.52,70.76,69.10876091659149,67.51711155296954,70.75577066981597
system,Japan,Female,Cardiovascular diseases,1996,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12294.016685242166,13348.018957795824,69.47,68.08,70.92,69.47445514399934,68.07674377204435,70.92078139802061
system,Japan,Female,Cardiovascular diseases,1997,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12327.77865173789,13421.185311574976,69.23,67.88,70.63,69.23089139862402,67.88355100229411,70.62509468509346
system,Japan,Female,Cardiovascular diseases,1998,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12230.644165458858,13254.021029508136,69.86,68.42,71.35,69.85812983151737,68.41859077785384,71.34773860824953
system,Japan,Female,Cardiovascular diseases,1999,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12279.19277432813,13268.160121464913,69.71,68.22,71.25,69.71212280915337,68.22249732588563,71.25356011040088
system,Japan,Female,Cardiovascular diseases,2000,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12215.44373069656,13185.944722901666,70.09,68.57,71.66,70.09216182357206,68.57419226532629,71.66292905702817
system,Japan,Female,Cardiovascular diseases,2001,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12163.43195578468,13213.481733179444,70.11,68.70,71.56,70.10557181440062,68.70259931335431,71.55734218892005
system,Japan,Female,Cardiovascular diseases,2002,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12128.78190103542,13143.592572021244,70.38,68.93,71.89,70.38413397131995,68.93244351857417,71.88631679435979
system,Japan,Female,Cardiovascular diseases,2003,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12158.67737381218,13152.115072225091,70.31,68.82,71.84,70.3064759949265,68.82355364884664,71.84097701197852
system,Japan,Female,Cardiovascular diseases,2004,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12099.895511290497,13070.895368437195,70.69,69.17,72.26,70.68556924959987,69.16837956973353,72.25552947912246
system,Japan,Female,Cardiovascular diseases,2005,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12078.141789072097,13098.974255461357,70.61,69.17,72.11,70.61220469309765,69.16907762678734,72.10552627992416
system,Japan,Female,Cardiovascular diseases,2006,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12010.23402288875,13107.964761841771,70.67,69.33,72.06,70.66847216168446,69.32643908368236,72.05718353187565
system,Japan,Female,Cardiovascular diseases,2007,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,12011.219420724394,13046.971551990602,70.88,69.46,72.36,70.88323378372321,69.4608944827037,72.3550445698896
system,Japan,Female,Cardiovascular diseases,2008,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,11963.08381224658,12923.582712032032,71.44,69.90,73.03,71.43805371462425,69.90427687974841,73.02517802984516
system,Japan,Female,Cardiovascular diseases,2009,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,11980.893931205295,12935.818493151832,71.37,69.83,72.97,71.3707066313008,69.82797642922948,72.96709572771802
system,Japan,Female,Cardiovascular diseases,2010,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,11887.521758811314,12927.979428717344,71.46,70.04,72.93,71.46011030672759,70.04420362928659,72.92526473125127
system,Japan,Female,Cardiovascular diseases,2011,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,11854.250839040036,12868.439746710994,71.74,70.29,73.24,71.7396599782943,70.28707954552485,73.2427637364425
system,Japan,Female,Cardiovascular diseases,2012,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,11879.11023435192,12888.438924064383,71.64,70.18,73.15,71.63933468580251,70.1797596460458,73.14967633578246
system,Japan,Female,Cardiovascular diseases,2013,12815.632954263645,12520.994761780714,13120.519185982132,65 to 69,70 to 74,11814.36135034731,12843.056385155349,71.87,70.43,73.35,71.86670767349032,70.43461078124707,73.34861543722022
